,EURO,AUL,CAN,FRA,GER,JAP,USA
1997-10-14,,10.5625,14.375,16.0625,17.875,48.0,970.280029
1997-10-15,,10.625,14.375,15.9375,17.6875,48.0,965.719971
1997-10-16,,10.5,14.25,15.875,17.5625,49.0,955.25
1997-10-17,,10.375,14.25,15.6875,17.0625,49.0,944.159973
1997-10-20,,10.375,14.1875,15.5,17.0625,48.75,955.609985
1997-10-21,,10.5,14.1875,15.625,17.375,48.5,972.280029
1997-10-22,,10.5,14.4375,15.5625,17.5625,48.75,968.48999
1997-10-23,,9.875,14.375,14.875,16.5625,46.25,950.690002
1997-10-24,,9.875,14.125,14.9375,16.75,46.5,941.640015
1997-10-27,,9.0,13.1875,14.125,16.125,44.0,876.98999
1997-10-28,,9.75,13.3125,14.5625,16.625,46.25,921.849976
1997-10-29,,9.3125,13.625,14.9375,16.25,45.25,919.159973
1997-10-30,,9.1875,13.375,14.6875,16.0625,45.0,903.679993
1997-10-31,,9.5625,13.375,15.125,16.625,45.0,914.619995
1997-11-03,,9.9375,13.625,15.0625,16.5625,46.0,938.98999
1997-11-04,,9.9375,13.75,15.125,16.6875,44.5,940.76001
1997-11-05,,9.9375,13.75,15.25,16.8125,44.25,942.76001
1997-11-06,,9.8125,13.875,15.4375,16.6875,44.0,938.030029
1997-11-07,,9.4375,13.5625,14.875,16.375,41.25,927.51001
1997-11-10,,9.5,13.5625,14.875,16.375,41.25,921.130005
1997-11-11,,9.8125,13.5,15.0,16.3125,41.25,923.780029
1997-11-12,,9.5625,13.1875,14.5625,16.0,39.5,905.960022
1997-11-13,,9.4375,13.375,14.875,16.375,40.25,916.659973
1997-11-14,,9.25,13.3125,14.8125,16.1875,41.25,928.349976
1997-11-17,,9.375,13.5625,15.1875,16.25,43.0,946.200012
1997-11-18,,9.375,13.5625,15.1875,16.5625,42.25,938.22998
1997-11-19,,9.375,13.625,15.375,16.75,41.25,944.590027
1997-11-20,,9.3125,13.625,15.375,16.9375,43.25,958.97998
1997-11-21,,9.625,13.6875,15.375,16.875,42.5,963.090027
1997-11-24,,9.5,13.375,15.1875,16.5625,41.75,946.669983
1997-11-25,,9.25,13.3125,15.0625,16.5,42.0,950.820007
1997-11-26,,9.1875,13.1875,15.0625,16.75,42.25,951.640015
1997-11-28,,9.1875,13.0,15.1875,16.875,42.0,955.400024
1997-12-01,,9.3125,13.4375,15.5,17.375,43.0,974.77002
1997-12-02,,9.4375,13.625,15.375,17.3125,42.5,971.679993
1997-12-03,,9.4375,13.625,15.4375,17.5625,42.5,976.77002
1997-12-04,,9.5625,13.5,15.5625,17.5,41.75,973.099976
1997-12-05,,9.4375,13.375,15.375,17.5,41.25,983.789978
1997-12-08,,9.625,13.625,15.5625,17.5,41.25,982.369995
1997-12-09,,9.4375,13.625,15.5,17.4375,41.75,975.780029
1997-12-10,,9.375,13.5625,15.375,17.25,41.75,969.789978
1997-12-11,,9.125,13.375,15.0625,16.875,40.75,954.940002
1997-12-12,,9.0625,13.4375,15.125,17.0,40.5,953.390015
1997-12-15,,9.0,13.5,15.1875,17.125,41.25,963.390015
1997-12-16,,9.0625,13.3125,15.3125,17.0625,40.25,968.039978
1997-12-17,,9.3125,13.25,15.4375,17.3125,42.0,965.539978
1997-12-18,,9.3125,13.25,15.375,17.25,40.75,955.299988
1997-12-19,,8.8125,13.25,15.0,17.0625,39.5,946.780029
1997-12-22,,9.0625,13.1875,15.3125,17.1875,39.0,953.700012
1997-12-23,,9.125,13.0625,15.375,17.1875,38.5,939.130005
1997-12-24,,9.125,13.0625,15.25,17.25,39.25,932.700012
1997-12-26,,9.0625,13.0,15.25,17.25,39.0,936.460022
1997-12-29,,9.25,13.0,15.4375,17.625,39.5,953.349976
1997-12-30,,9.375,13.375,15.75,17.625,39.5,970.840027
1997-12-31,,9.3125,13.3125,15.8125,17.625,39.5,970.429993
1998-01-02,,9.25,13.5,16.0,17.875,39.5,975.039978
1998-01-05,,9.375,13.5,16.0,17.9375,38.5,977.070007
1998-01-06,,9.3125,13.3125,15.625,17.8125,38.5,966.580017
1998-01-07,,9.4375,13.25,15.8125,17.75,39.75,964.0
1998-01-08,,9.25,13.25,15.4375,17.5,39.0,956.049988
1998-01-09,,9.0625,12.625,14.875,16.5,38.0,927.690002
1998-01-12,,8.9375,12.375,14.8125,16.9375,37.75,939.210022
1998-01-13,,9.125,12.625,15.125,17.0,38.5,952.119995
1998-01-14,,9.4375,12.875,15.125,17.125,39.25,957.940002
1998-01-15,,9.1875,12.625,15.1875,16.75,39.0,950.72998
1998-01-16,,9.5,12.75,15.4375,16.875,42.5,961.51001
1998-01-20,,9.75,12.875,15.4375,17.3125,43.25,978.599976
1998-01-21,,9.625,12.875,15.375,17.375,42.5,970.809998
1998-01-22,,9.3125,12.6875,15.5625,17.375,43.0,963.039978
1998-01-23,,9.3125,12.625,15.5625,17.5,44.5,957.590027
1998-01-26,,9.625,12.8125,15.6875,17.5625,45.25,956.950012
1998-01-27,,9.8125,13.375,16.1875,17.875,45.5,969.02002
1998-01-28,,9.875,13.3125,16.125,18.0,46.0,977.460022
1998-01-29,,9.875,13.25,16.0625,18.0,45.25,985.48999
1998-01-30,,10.0625,13.1875,16.125,18.0,44.25,980.280029
1998-02-02,,10.0,13.25,16.3125,18.1875,45.25,1001.27002
1998-02-03,,9.8125,13.25,16.375,18.25,45.0,1006.0
1998-02-04,,10.0,13.3125,16.4375,18.1875,45.0,1006.900024
1998-02-05,,10.0625,13.4375,16.875,18.6875,45.5,1003.539978
1998-02-06,,10.0,13.5,16.8125,18.625,45.75,1012.460022
1998-02-09,,9.9375,13.5625,16.8125,18.625,46.25,1010.73999
1998-02-10,,10.125,13.75,16.9375,18.6875,46.25,1019.01001
1998-02-11,,10.0,13.75,16.8125,18.625,46.25,1020.01001
1998-02-12,,10.0625,13.875,16.3125,18.5,45.5,1024.140015
1998-02-13,,9.875,13.875,16.5,18.375,44.5,1020.090027
1998-02-17,,9.75,13.875,16.875,18.875,44.25,1022.76001
1998-02-18,,9.9375,13.875,17.0,18.9375,43.5,1032.079956
1998-02-19,,9.9375,13.875,17.0625,18.75,42.75,1028.280029
1998-02-20,,9.9375,13.875,16.8125,18.6875,42.25,1034.209961
1998-02-23,,9.875,13.875,17.0,19.125,42.0,1038.140015
1998-02-24,,9.875,13.875,17.0,18.875,41.25,1030.560059
1998-02-25,,9.9375,14.125,17.1875,19.125,41.75,1042.900024
1998-02-26,,10.0625,14.3125,17.625,19.125,43.75,1048.670044
1998-02-27,,10.0,14.4375,17.75,19.1875,44.75,1049.339966
1998-03-02,,10.1875,14.125,18.0625,19.5625,45.0,1047.699951
1998-03-03,,10.1875,14.125,17.8125,19.4375,45.0,1052.02002
1998-03-04,,10.125,14.25,17.625,19.125,44.0,1047.329956
1998-03-05,,9.75,14.125,17.5625,18.875,43.5,1035.050049
1998-03-06,,9.875,14.25,18.0,19.3125,44.75,1055.689941
1998-03-09,,9.75,14.5,18.1875,19.5625,43.25,1052.310059
1998-03-10,,10.0625,14.5625,18.25,19.6875,43.25,1064.25
1998-03-11,,10.0625,14.875,18.125,19.6875,42.5,1068.469971
1998-03-12,,10.1875,14.8125,18.3125,19.6875,42.25,1069.920044
1998-03-13,,10.125,15.125,18.3125,19.75,43.25,1068.609985
1998-03-16,,10.25,15.0625,18.4375,20.125,42.75,1079.27002
1998-03-17,,10.125,15.0625,18.875,20.3125,42.5,1080.449951
1998-03-18,,10.1875,14.9375,18.75,20.125,42.0,1085.52002
1998-03-19,,10.3125,15.125,19.0,20.25,41.5,1089.73999
1998-03-20,,10.5,15.125,19.0625,20.4375,42.25,1099.160034
1998-03-23,,10.25,15.125,19.0,20.4375,41.75,1095.550049
1998-03-24,,10.3125,15.25,19.125,20.625,41.25,1105.650024
1998-03-25,,10.1875,15.25,19.375,20.75,41.75,1101.930054
1998-03-26,,10.25,15.4375,19.5,20.625,43.25,1100.800049
1998-03-27,,10.25,15.375,19.6875,20.8125,42.5,1095.439941
1998-03-30,,10.0625,15.375,19.1875,20.5,41.25,1093.599976
1998-03-31,,10.3125,15.25,19.5625,20.5,39.75,1101.75
1998-04-01,,10.25,15.25,19.875,20.75,40.0,1108.150024
1998-04-02,,10.125,15.25,20.0,20.875,38.75,1120.01001
1998-04-03,,10.1875,15.25,19.9375,21.0,39.0,1122.699951
1998-04-06,,10.4375,15.375,20.125,21.5,39.75,1121.380005
1998-04-07,,10.3125,15.375,19.75,21.1875,40.0,1109.550049
1998-04-08,,10.3125,15.0625,19.9375,21.3125,41.75,1101.650024
1998-04-09,,10.3125,15.1875,20.125,21.75,42.25,1110.670044
1998-04-13,,10.5625,15.0625,20.1875,21.8125,42.25,1109.689941
1998-04-14,,10.375,15.25,20.125,22.125,42.5,1115.75
1998-04-15,,10.4375,15.375,20.375,22.3125,42.0,1119.319946
1998-04-16,,10.5,15.375,20.125,22.0,40.5,1108.170044
1998-04-17,,10.5,15.3125,20.125,21.875,40.75,1122.719971
1998-04-20,,10.4375,15.625,20.0625,22.3125,40.75,1123.650024
1998-04-21,,10.5,15.625,19.875,22.1875,41.0,1126.670044
1998-04-22,,10.5625,15.375,19.75,22.25,41.25,1130.540039
1998-04-23,,10.625,15.5,19.6875,21.875,41.5,1119.579956
1998-04-24,,10.4375,15.3125,19.5,21.3125,41.75,1107.900024
1998-04-27,,10.125,14.8125,19.5,20.875,39.0,1086.540039
1998-04-28,,10.0625,15.1875,19.625,21.0625,40.25,1085.109985
1998-04-29,,10.0,15.1875,19.5625,21.25,40.5,1094.619995
1998-04-30,,10.25,15.25,20.25,21.8125,41.25,1111.75
1998-05-01,,10.3125,15.25,20.5,22.0625,41.0,1121.0
1998-05-04,,10.1875,15.5,20.875,22.5625,40.75,1122.069946
1998-05-05,,10.125,15.375,20.8125,22.0625,41.0,1115.5
1998-05-06,,9.9375,15.375,20.875,22.0625,39.75,1104.920044
1998-05-07,,9.875,15.1875,20.8125,22.0625,39.5,1095.140015
1998-05-08,,10.0625,15.375,20.75,22.1875,39.5,1108.140015
1998-05-11,,10.0625,15.375,21.0,22.375,40.0,1106.640015
1998-05-12,,9.9375,15.375,20.9375,22.3125,39.5,1115.790039
1998-05-13,,9.8125,15.375,21.0,22.375,39.0,1118.859985
1998-05-14,,9.75,15.25,21.1875,22.5,39.5,1117.369995
1998-05-15,,9.8125,15.1875,21.0,22.375,39.25,1108.72998
1998-05-18,,9.375,15.1875,20.25,21.9375,39.0,1105.819946
1998-05-19,,9.5625,15.3125,21.0625,22.625,39.5,1109.52002
1998-05-20,,9.6875,15.1875,21.375,23.1875,39.5,1119.060059
1998-05-21,,9.75,15.3125,21.4375,23.3125,40.0,1114.640015
1998-05-22,,9.75,15.3125,21.625,23.5625,39.5,1110.469971
1998-05-26,,9.6875,15.5625,21.8125,23.75,39.0,1094.02002
1998-05-27,,9.375,14.875,20.9375,23.0625,39.0,1092.22998
1998-05-28,,9.3125,15.0625,21.375,23.0625,39.0,1097.599976
1998-05-29,,9.4375,15.0,21.3125,23.1875,38.75,1090.819946
1998-06-01,,9.1875,15.0625,21.125,22.75,37.5,1090.97998
1998-06-02,,9.25,15.0625,21.5,23.3125,38.0,1093.219971
1998-06-03,,9.1875,15.125,21.8125,23.375,38.0,1082.72998
1998-06-04,,9.0,15.0,21.75,23.5625,38.25,1094.829956
1998-06-05,,8.875,15.0,22.3125,23.75,37.75,1113.859985
1998-06-08,,8.75,14.9375,22.25,24.125,37.25,1115.719971
1998-06-09,,8.625,15.1875,22.125,24.0,37.5,1118.410034
1998-06-10,,8.625,14.8125,21.875,23.75,36.75,1112.280029
1998-06-11,,8.4375,14.625,21.5,23.25,35.5,1094.579956
1998-06-12,,8.5,14.1875,20.875,23.0,35.5,1098.839966
1998-06-15,,8.3125,14.0,20.5,22.5,34.0,1077.01001
1998-06-16,,8.4375,14.125,20.9375,23.25,35.25,1087.589966
1998-06-17,,8.9375,14.1875,21.625,23.75,39.0,1107.109985
1998-06-18,,8.8125,14.125,21.4375,23.4375,38.25,1106.369995
1998-06-19,,9.125,14.0625,21.5,23.5,39.5,1100.650024
1998-06-22,,8.9375,13.875,21.25,23.3125,38.0,1103.209961
1998-06-23,,9.0,13.875,21.4375,23.5625,37.0,1119.48999
1998-06-24,,9.0,14.25,21.5,23.625,37.0,1132.880005
1998-06-25,,8.8125,14.375,22.125,24.0625,36.5,1129.280029
1998-06-26,,8.8125,14.3125,21.9375,23.9375,36.75,1133.199951
1998-06-29,,8.9375,14.3125,21.9375,24.125,37.0,1138.48999
1998-06-30,,9.4375,14.6875,22.0625,23.9375,39.25,1133.839966
1998-07-01,,9.5,14.5,22.25,24.1875,41.25,1148.560059
1998-07-02,,9.375,14.5,22.125,23.875,39.25,1146.420044
1998-07-06,,9.375,14.4375,22.4375,24.4375,38.75,1157.329956
1998-07-07,,9.6875,14.4375,22.5,24.5,39.5,1154.660034
1998-07-08,,9.6875,14.5625,22.5,24.5625,39.75,1166.380005
1998-07-09,,9.5625,14.5625,22.0,24.25,38.5,1158.560059
1998-07-10,,9.625,14.5625,21.9375,24.3125,38.75,1164.329956
1998-07-13,,9.5625,14.5625,22.1875,24.6875,39.0,1165.189941
1998-07-14,,9.75,14.4375,22.625,25.0625,40.0,1177.579956
1998-07-15,,9.75,14.5625,22.625,25.3125,39.75,1174.810059
1998-07-16,,10.125,14.375,22.6875,25.4375,41.0,1183.98999
1998-07-17,,10.1875,14.375,23.125,25.75,41.0,1186.75
1998-07-20,,10.0625,14.4375,23.0,25.875,41.0,1184.099976
1998-07-21,,9.9375,14.4375,22.5625,25.6875,40.0,1165.069946
1998-07-22,,9.625,14.3125,22.3125,25.375,38.75,1164.079956
1998-07-23,,9.625,14.3125,22.0,25.0625,38.0,1139.75
1998-07-24,,9.875,14.0,22.4375,25.375,38.75,1140.800049
1998-07-27,,9.4375,14.0,22.0,24.75,37.5,1147.27002
1998-07-28,,9.3125,13.75,21.5625,24.3125,37.5,1130.23999
1998-07-29,,9.375,13.875,22.0,24.5,37.75,1125.209961
1998-07-30,,9.5,13.625,22.3125,24.8125,38.0,1142.949951
1998-07-31,,9.25,13.625,21.875,24.5,37.75,1120.670044
1998-08-03,,9.0625,13.3125,21.5625,24.0,36.25,1112.439941
1998-08-04,,9.1875,13.125,21.125,23.6875,35.75,1072.119995
1998-08-05,,8.9375,12.875,21.1875,23.5,37.5,1081.430054
1998-08-06,,8.75,12.8125,20.9375,23.25,37.25,1089.630005
1998-08-07,,8.6875,12.6875,21.1875,23.375,36.0,1089.449951
1998-08-10,,8.75,12.6875,20.875,22.9375,35.5,1083.140015
1998-08-11,,8.375,12.1875,20.0625,21.9375,34.25,1068.97998
1998-08-12,,8.5625,12.5,20.75,22.5625,34.75,1084.219971
1998-08-13,,8.5625,12.5,20.6875,22.1875,35.0,1074.910034
1998-08-14,,8.5,12.3125,20.625,22.375,34.0,1062.75
1998-08-17,,8.5625,12.1875,20.9375,22.6875,34.0,1083.670044
1998-08-18,,8.625,12.625,21.5,23.1875,35.25,1101.199951
1998-08-19,,8.875,12.5,21.3125,23.125,35.5,1098.060059
1998-08-20,,8.875,12.5625,21.25,22.6875,35.25,1091.599976
1998-08-21,,8.625,11.9375,20.5,21.75,35.0,1081.23999
1998-08-24,,8.625,11.875,20.25,21.6875,34.5,1088.140015
1998-08-25,,8.5,11.5,20.5,22.0625,34.5,1092.849976
1998-08-26,,8.125,11.1875,19.75,21.375,34.0,1084.189941
1998-08-27,,7.4375,10.25,18.8125,20.0,32.5,1042.589966
1998-08-28,,7.625,10.3125,19.125,20.3125,31.75,1027.140015
1998-08-31,,7.625,10.0,18.375,19.4375,31.5,957.280029
1998-09-01,,7.875,10.3125,19.25,20.75,34.75,994.26001
1998-09-02,,8.0625,10.5625,19.625,21.0625,34.75,990.47998
1998-09-03,,7.9375,10.375,19.3125,20.3125,35.25,982.26001
1998-09-04,,8.0625,10.75,19.1875,20.75,34.5,973.890015
1998-09-08,,8.3125,11.25,20.4375,22.0625,37.25,1023.460022
1998-09-09,,8.0625,11.1875,19.9375,21.3125,35.25,1006.200012
1998-09-10,,8.125,10.875,19.5,20.9375,35.25,980.190002
1998-09-11,,8.125,11.0,19.4375,21.125,35.25,1009.059998
1998-09-14,,8.3125,11.375,20.0,21.4375,35.25,1029.719971
1998-09-15,,8.25,11.3125,20.25,21.5,35.0,1037.680054
1998-09-16,,8.375,11.25,20.5,21.5625,34.0,1045.47998
1998-09-17,,8.1875,10.9375,19.375,20.3125,34.25,1018.869995
1998-09-18,,8.125,10.625,19.0625,20.375,34.5,1020.090027
1998-09-21,,8.125,10.6875,18.75,20.125,33.5,1023.890015
1998-09-22,,8.0,10.875,18.625,20.3125,33.0,1029.630005
1998-09-23,,8.25,11.1875,19.0,21.125,34.0,1066.089966
1998-09-24,,8.4375,11.125,18.8125,20.4375,34.0,1042.719971
1998-09-25,,8.0625,10.6875,18.125,20.25,33.5,1044.75
1998-09-28,,8.25,10.9375,18.3125,20.375,33.5,1048.689941
1998-09-29,,8.375,10.9375,18.25,20.3125,34.0,1049.02002
1998-09-30,,8.3125,10.4375,17.75,19.625,32.0,1017.01001
1998-10-01,,8.125,9.9375,17.125,18.125,30.75,986.390015
1998-10-02,,8.25,9.875,17.125,18.375,32.25,1002.599976
1998-10-05,,8.0625,9.875,17.0,18.125,31.0,988.559998
1998-10-06,,8.0,9.875,17.625,18.625,32.5,984.590027
1998-10-07,,8.5,10.0,17.8125,18.5,36.75,970.679993
1998-10-08,,8.4375,10.0,17.1875,18.0,34.75,959.440002
1998-10-09,,8.25,10.0625,17.625,18.25,36.5,984.390015
1998-10-12,,8.625,10.3125,18.1875,18.9375,37.5,997.710022
1998-10-13,,8.3125,10.0,18.625,19.375,36.5,994.799988
1998-10-14,,8.4375,10.3125,19.0,19.3125,36.25,1005.530029
1998-10-15,,8.375,10.5625,20.125,21.0,38.0,1047.48999
1998-10-16,,8.75,10.9375,19.375,20.6875,37.25,1056.420044
1998-10-19,,8.75,10.75,19.4375,20.3125,38.75,1062.390015
1998-10-20,,8.6875,10.875,19.5625,20.875,39.5,1063.930054
1998-10-21,,8.75,10.75,19.4375,20.375,40.75,1069.920044
1998-10-22,,8.75,10.8125,19.5,19.75,40.25,1078.47998
1998-10-23,,8.75,10.6875,19.25,20.0,39.0,1070.670044
1998-10-26,,8.6875,10.8125,19.6875,20.75,38.75,1072.319946
1998-10-27,,8.6875,11.0625,19.875,20.9375,38.25,1065.339966
1998-10-28,,9.0,11.0,19.5625,20.4375,38.0,1068.089966
1998-10-29,,8.9375,10.9375,19.625,20.4375,38.5,1085.930054
1998-10-30,,8.9375,11.375,19.9375,20.75,38.75,1098.670044
1998-11-02,,9.375,11.8125,20.625,21.5,41.75,1111.599976
1998-11-03,,9.3125,11.75,20.1875,21.0,41.75,1110.839966
1998-11-04,,9.5,11.875,20.625,21.1875,42.25,1118.670044
1998-11-05,,9.25,11.6875,20.5,21.4375,41.5,1133.849976
1998-11-06,,9.5,11.75,20.25,21.5625,40.75,1141.01001
1998-11-09,,9.4375,11.75,19.75,20.9375,39.0,1130.199951
1998-11-10,,9.25,11.625,19.75,20.6875,38.75,1128.26001
1998-11-11,,9.625,11.5,19.75,20.75,39.5,1120.969971
1998-11-12,,9.5,11.5,19.75,20.5,39.0,1117.689941
1998-11-13,,9.4375,11.375,19.8125,20.4375,39.25,1125.719971
1998-11-16,,9.375,11.5625,20.375,21.125,40.25,1135.869995
1998-11-17,,9.5625,11.5,20.25,21.0625,40.0,1139.319946
1998-11-18,,9.5625,11.5625,20.3125,20.8125,39.25,1144.47998
1998-11-19,,9.5625,11.75,20.5625,20.75,41.0,1152.609985
1998-11-20,,9.5625,11.875,20.8125,21.125,41.5,1163.550049
1998-11-23,,9.6875,12.125,20.875,21.9375,42.25,1188.209961
1998-11-24,,9.9375,11.875,20.9375,21.25,41.5,1182.98999
1998-11-25,,9.6875,11.8125,21.0625,21.375,41.5,1186.869995
1998-11-27,,9.625,11.9375,21.375,22.125,41.5,1192.329956
1998-11-30,,9.5625,11.75,20.625,21.5625,40.0,1163.630005
1998-12-01,,9.5625,11.9375,20.5625,21.25,40.75,1175.280029
1998-12-02,,9.8125,11.875,20.0625,21.0,40.75,1171.25
1998-12-03,,9.5,11.625,20.125,21.125,40.5,1150.140015
1998-12-04,,9.5625,11.875,20.6875,21.375,41.0,1176.73999
1998-12-07,,9.5625,11.8125,20.6875,20.875,40.5,1187.699951
1998-12-08,,9.5,11.8125,20.625,20.8125,40.5,1181.380005
1998-12-09,,9.375,11.75,20.875,20.8125,42.0,1183.48999
1998-12-10,,9.375,11.625,20.625,20.625,41.5,1165.02002
1998-12-11,,9.3125,11.5,20.625,20.5625,41.25,1166.459961
1998-12-14,,9.125,11.25,20.125,20.375,40.25,1141.199951
1998-12-15,,9.375,11.5,20.5,20.75,40.5,1162.829956
1998-12-16,,9.25,11.5625,20.375,20.9375,40.5,1161.939941
1998-12-17,,9.5625,11.5625,20.625,21.125,41.0,1179.97998
1998-12-18,,9.5,11.625,20.4375,21.0625,41.5,1188.030029
1998-12-21,,9.5,11.8125,21.125,21.6875,41.25,1202.839966
1998-12-22,,9.3125,11.5,21.1875,21.8125,39.75,1203.569946
1998-12-23,,9.3125,11.625,21.4375,22.125,39.75,1228.540039
1998-12-24,,9.3125,11.5,21.3125,21.875,39.25,1226.27002
1998-12-28,,9.3125,11.8125,21.125,22.25,39.75,1225.48999
1998-12-29,,9.375,11.875,21.625,22.625,40.25,1241.810059
1998-12-30,,9.5,11.75,21.6875,22.0625,40.5,1231.930054
1998-12-31,,9.5,11.5625,21.625,22.25,41.0,1229.22998
1999-01-04,,9.625,12.0625,23.0625,23.75,40.75,1228.099976
1999-01-05,,9.625,12.25,23.1875,23.5,40.5,1244.780029
1999-01-06,,9.9375,12.9375,23.6875,25.375,41.0,1272.339966
1999-01-07,,10.125,12.75,23.5,23.625,41.25,1269.72998
1999-01-08,,10.125,12.9375,23.125,23.6875,41.25,1275.089966
1999-01-11,,9.9375,12.8125,22.6875,22.875,40.75,1263.880005
1999-01-12,,10.0625,12.625,22.25,22.3125,39.75,1239.51001
1999-01-13,,9.75,12.25,21.625,22.25,39.5,1234.400024
1999-01-14,,9.6875,12.0,21.625,21.9375,39.75,1212.189941
1999-01-15,,9.9375,12.4375,22.125,22.5,40.75,1243.26001
1999-01-19,,10.125,12.375,22.5625,22.5,40.25,1252.0
1999-01-20,,10.125,12.4375,22.5,22.875,41.25,1256.619995
1999-01-21,,10.0,12.4375,22.125,22.6875,41.5,1235.160034
1999-01-22,,9.9375,12.1875,21.75,22.125,40.75,1225.189941
1999-01-25,,9.875,12.375,22.0,22.0625,41.25,1233.97998
1999-01-26,,9.8125,12.625,22.125,22.125,42.25,1252.310059
1999-01-27,,9.8125,12.375,21.875,22.25,41.5,1243.170044
1999-01-28,,10.0,12.4375,22.625,22.5,41.5,1265.369995
1999-01-29,,10.0,12.5625,22.625,22.625,42.0,1279.640015
1999-02-01,,10.1875,12.5,22.5,22.5,41.75,1273.0
1999-02-02,,10.125,12.3125,22.3125,22.3125,42.25,1261.98999
1999-02-03,,10.125,12.375,22.0625,22.0625,42.0,1272.069946
1999-02-04,,10.1875,12.5,21.8125,22.0,41.75,1248.48999
1999-02-05,,10.125,12.375,21.9375,21.6875,41.0,1239.400024
1999-02-08,,10.1875,12.375,22.0,21.625,41.0,1243.77002
1999-02-09,,10.0625,12.125,21.0625,20.5625,40.5,1216.140015
1999-02-10,,9.8125,12.125,21.0625,20.875,40.5,1223.550049
1999-02-11,,10.125,12.375,21.5,21.25,40.5,1254.040039
1999-02-12,,9.9375,12.0625,21.1875,20.875,41.0,1230.130005
1999-02-16,,9.875,12.1875,21.125,20.75,40.75,1241.869995
1999-02-17,,9.8125,12.125,20.75,20.1875,39.75,1224.030029
1999-02-18,,10.0625,12.1875,21.0,20.75,39.75,1237.280029
1999-02-19,,10.125,12.125,21.5,20.5,39.25,1239.219971
1999-02-22,,10.25,12.4375,21.6875,20.75,40.0,1272.140015
1999-02-23,,10.125,12.375,21.5625,21.0625,40.0,1271.180054
1999-02-24,,10.0625,12.25,21.4375,20.875,39.25,1253.410034
1999-02-25,,10.0625,12.0,21.125,20.5,40.5,1245.02002
1999-02-26,,9.9375,11.9375,20.875,20.5625,40.5,1238.329956
1999-03-01,,9.875,11.8125,20.5,20.0625,40.0,1236.160034
1999-03-02,,9.8125,11.5,20.625,20.1875,39.0,1225.5
1999-03-03,,9.8125,11.625,20.5,19.75,39.0,1227.699951
1999-03-04,,9.75,11.75,20.5,19.8125,39.0,1246.640015
1999-03-05,,10.1875,11.875,21.125,20.1875,40.75,1275.469971
1999-03-08,,10.0625,12.0625,21.3125,20.0,41.25,1282.72998
1999-03-09,,10.125,12.0625,21.0,19.875,42.25,1279.839966
1999-03-10,,10.3125,12.125,21.5,20.0,43.25,1286.839966
1999-03-11,,10.375,12.375,22.125,21.125,44.25,1297.680054
1999-03-12,,10.375,12.375,21.5625,20.75,44.25,1294.589966
1999-03-15,,10.3125,12.1875,21.5625,20.9375,45.0,1307.26001
1999-03-16,,10.375,12.1875,21.5625,21.5,46.0,1306.380005
1999-03-17,,10.25,12.1875,21.4375,21.125,47.0,1297.819946
1999-03-18,,10.25,12.0625,21.375,20.8125,46.75,1316.550049
1999-03-19,,10.3125,12.3125,21.5,20.9375,47.0,1299.290039
1999-03-22,,10.4375,12.375,21.5,20.9375,47.0,1297.01001
1999-03-23,,10.375,12.125,20.5625,19.9375,45.5,1262.140015
1999-03-24,,10.25,12.1875,20.3125,19.5,46.0,1268.589966
1999-03-25,,10.5,12.5625,21.25,20.125,47.25,1289.98999
1999-03-26,,10.125,12.5625,20.9375,19.5,46.0,1282.800049
1999-03-29,,10.4375,12.6875,20.6875,20.125,46.75,1310.170044
1999-03-30,,10.25,12.375,20.8125,19.875,46.25,1300.75
1999-03-31,,10.125,12.4375,21.125,19.875,46.0,1286.369995
1999-04-01,,10.25,12.625,21.4375,20.25,47.5,1293.719971
1999-04-05,,10.25,12.625,21.5625,20.3125,47.25,1321.119995
1999-04-06,,10.3125,12.75,21.6875,20.5,48.25,1317.890015
1999-04-07,,10.5625,12.9375,21.75,20.8125,48.0,1326.890015
1999-04-08,,10.5,13.1875,22.1875,21.25,48.75,1343.97998
1999-04-09,,10.5625,13.0,22.0,21.0,48.25,1348.349976
1999-04-12,,10.375,13.125,22.0625,21.1875,48.0,1358.630005
1999-04-13,,10.75,13.5625,22.0625,21.3125,48.25,1349.819946
1999-04-14,,10.625,13.4375,22.0625,21.25,49.5,1328.439941
1999-04-15,,10.625,13.5,21.625,21.25,49.25,1322.849976
1999-04-16,,10.9375,13.625,21.4375,20.9375,49.5,1319.0
1999-04-19,,11.0,13.5,21.625,20.8125,48.5,1289.47998
1999-04-20,,11.0625,13.375,21.375,20.6875,49.0,1306.170044
1999-04-21,,11.0625,13.375,21.375,20.875,48.25,1336.119995
1999-04-22,,11.1875,13.5625,21.25,21.0625,48.25,1358.819946
1999-04-23,,11.1875,13.75,21.375,20.8125,48.75,1356.849976
1999-04-26,,11.0625,13.875,21.1875,21.0625,49.0,1360.040039
1999-04-27,,11.125,13.75,21.9375,21.625,49.5,1362.800049
1999-04-28,,11.4375,13.625,21.6875,21.3125,49.25,1350.910034
1999-04-29,,11.4375,13.75,21.875,21.375,49.25,1342.829956
1999-04-30,,11.4375,13.6875,21.6875,21.25,48.0,1335.180054
1999-05-03,,11.375,13.8125,22.125,21.625,48.75,1354.630005
1999-05-04,,11.4375,13.75,21.875,21.5625,48.75,1332.0
1999-05-05,,11.25,13.6875,22.1875,21.625,48.5,1347.310059
1999-05-06,,11.25,13.625,22.0,21.4375,49.5,1332.050049
